year,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2090,0.131830867545631,0.686262314187752,1.80972871221623,3.44775291659912,5.106526065511,6.72789677286921,8.05562256663262,10.5370515180365,12.8034057453242,14.8401203216683,16.2880056142459,17.46587029617,18.4089144447561,19.2891384257692
2091,0.137464067509009,0.764493864282409,1.8783651960948,3.44125739475648,5.30206147513077,6.97682974283157,8.50026037985402,10.7740314459861,12.9846511867366,14.9066433774076,16.5743074701442,17.7317895309429,18.6585156724207,19.3917734147679
2092,0.103794945202949,0.679882944668879,1.82570159351179,3.27773131589894,4.98161624066468,6.79377138855641,8.31227767688775,10.9860387795456,12.9887104105244,14.8519884701418,16.4201872654026,17.7488622268304,18.6559120943268,19.3976009211465
2093,0.1108914944467,0.608142083280187,1.73439550844357,3.26913078339277,4.88065897236063,6.57215347264993,8.23990627875427,10.8576755886749,13.2166441618826,14.9039621516134,16.4269389751226,17.6796316336374,18.7229727845849,19.4266882878533
2094,0.104082526500087,0.609261302141581,1.58632052063368,3.10925561664091,4.80834192449363,6.40189056156838,7.95823607554834,10.5875373435723,12.8913508244478,14.870259690188,16.2426061551018,17.4557396811554,18.4383346041709,19.2792480066745
2095,0.109484544962282,0.60640702372308,1.61803086697786,2.97178606054436,4.69702028840276,6.39850271137012,7.87875451921114,10.4785104214807,12.8118400851874,14.7565280827806,16.3710937947658,17.4658678439312,18.4188598336324,19.18154999962
2096,0.09965551044166,0.592242315076892,1.55918844949389,2.93128776272103,4.44875963923595,6.16690293579181,7.73312767896097,10.4619755061439,12.7739420532829,14.7459067029861,16.3335887090967,17.6203568165182,18.4788174166917,19.2251228256387
2097,0.155125974162839,0.710394876668142,1.79488288319157,3.22617520222081,4.87280327954457,6.47899049301463,8.15129875304069,10.4886011287827,12.9349343421784,14.8999569138347,16.5180469288382,17.78925936077,18.8017440570008,19.4692372013784
2098,0.104643989711896,0.726159115641188,1.74495336089359,3.17834616886632,4.7576501367123,6.38537435257674,7.86309169135607,10.5425912486797,12.6069000845791,14.6670365406171,16.2654402737299,17.5510025817883,18.5607735842531,19.392057764314
2099,0.119964599684902,0.636392629575993,1.85438353346693,3.23780474401032,4.85893863922591,6.4535611287242,7.97954504110209,10.4833986211246,12.8655219839791,14.612080641093,16.2973779765503,17.5724475024891,18.5802701381215,19.3619682847801
2100,0.156883103418775,0.779053745484933,1.87698605589616,3.6123085007071,5.21912537759815,6.89866468927777,8.42910513546854,10.766377255742,12.9981868072953,15.0153279903457,16.444544861202,17.7911155469178,18.7915534631898,19.5722979822637
2180,0.128621593983476,0.912637207910261,2.21860038277154,3.84840315741382,5.90303875511278,7.94288779180274,9.59788496731552,12.347843327714,14.3121679605614,16.203401978569,17.8205664511064,18.8238835778014,19.7110980137824,20.4674317108749
2181,0.142868564302238,0.769385752449292,2.25681713572999,3.96919334349287,5.76174135561189,7.78373212510303,9.64368945824618,12.2148783854353,14.5666621157565,16.1782256190152,17.6875856331063,18.9505129070416,19.7227500292403,20.3990401135521
2182,0.167749168987146,0.874733796462254,2.14260662953376,4.16812713976811,6.07402933771558,7.86464417870496,9.7412215692637,12.2827003662703,14.482839034662,16.4100373960031,17.6936550772153,18.8728881532714,19.844480819025,20.4323919250706
2183,0.121745143881732,0.814281646863202,2.09041077236201,3.72836381706291,5.89644590550165,7.72090619803486,9.32751807458787,12.2399345339124,14.4017766903431,16.1979049599124,17.7260838930284,18.7241860155577,19.6288151579304,20.3764300548307
2184,0.152489172879491,0.772537226667497,2.14625502826878,3.87016470605772,5.70151215679095,7.8520212599924,9.52747878922644,11.9917121511744,14.4817834123566,16.2479570529756,17.6740830063676,18.8626372664344,19.6280168265238,20.3149125240817
2185,0.14778227667215,0.849664054762585,2.06231159854323,3.91514109734764,5.82469623733406,7.64072969713129,9.61759004213071,12.2141656537641,14.3367410570937,16.3889118963447,17.8004005400511,18.9178170242615,19.8356192650388,20.4207094170944
2186,0.161694137106252,0.874675434711869,2.24830427026417,3.90135920234748,5.9804631487112,7.8831758814391,9.56675552735718,12.2453750636257,14.4751173428254,16.2235490984162,17.8643622517155,18.9691387131781,19.8316560327728,20.5327821934422
2187,0.154251788496393,0.893428197402944,2.25315256240291,4.07931347464645,5.90827412918968,7.96413118430498,9.71007205466344,12.180840962143,14.4762955848739,16.3064030836107,17.7012896716731,18.9833653661992,19.8336340519623,20.4908450136466
2188,0.205905630422356,1.00047258675055,2.49030782454879,4.36173276428768,6.425933774654,8.27016950593573,10.1930043480151,12.3513576567371,14.4572957808762,16.3330696988579,17.78479101487,18.8693475312302,19.8514473826135,20.4961711273272
2189,0.173170840108448,1.06155285527366,2.52900106220859,4.47934388036719,6.52166683414621,8.54308707597163,10.2295643328405,12.7545294473975,14.5997717173507,16.3358834670755,17.8392866366174,18.9793518370001,19.81926385948,20.5718701886408
2190,0.129150808324455,0.850018589461367,2.40055483623862,4.22730973203265,6.2768839015077,8.21468538543098,10.0106780256207,12.6355584252934,14.7866839888515,16.3031933261923,17.6954966629694,18.8780277371593,19.7620792497635,20.406975991765
2191,0.096562202684871,0.635803978559028,1.90780288468175,3.80777163451189,5.6824013836503,7.58622768481616,9.27372439465331,12.3051830873112,14.5367726434631,16.2954217611275,17.5048555240704,18.5962861796371,19.5158986358482,20.2331557348198
2192,0.120358408361209,0.613355105714021,1.71437848099991,3.44136750432672,5.520929373789,7.34327934720241,9.06704835352471,11.8126111959821,14.4183263459385,16.2502546562225,17.6541371226184,18.6022895075931,19.4471298758644,20.1621318336338
2193,0.133033038428479,0.717478339568785,1.73190526849233,3.28144494895189,5.23820719900822,7.3022789827714,8.97314868933252,11.6881264595781,14.0631831020534,16.210684778888,17.6729778948221,18.7715431574776,19.5038707868201,20.150391386124
2194,0.168508684275862,0.84798279148619,2.0619335174009,3.52324007705757,5.34949950401985,7.36991312881386,9.32077183523258,11.7090444780241,14.0718425575419,16.0432056984216,17.7672766642594,18.9150258083298,19.7650615102654,20.3263671207213
2195,0.100131220349419,0.746309500019839,1.92936054703463,3.46464528774796,5.03193736088396,6.79848765948116,8.61254371854881,11.769733247303,13.8257506099756,15.7750635510934,17.3512437984372,18.6988310865753,19.6052284371346,20.2849538190998
2196,0.131870745434045,0.653414964419702,1.94267956692754,3.54002671447425,5.25668538162356,6.82900750653539,8.47745155218271,11.3194999477235,14.0370800570005,15.7207953845296,17.2697298618632,18.4940278758467,19.5424906972833,20.2473561519983
2197,0.181908149694285,0.876511506094865,2.00361209265906,3.86177684603068,5.71614131257945,7.48609767428012,8.99229222912685,11.2422333964436,13.7478403534827,16.019612355551,17.3812717488073,18.6084302859079,19.5631796567357,20.3711556987306
2198,0.129899706441915,0.875070946749442,2.13568140100585,3.62198495139565,5.66071729469772,7.47338775234083,9.08818046753223,11.5622903595147,13.5259347706672,15.6175317324247,17.4476231342598,18.5198078548041,19.4722686771578,20.2070739124321
2199,0.120296668704748,0.709047367981349,2.08004783387264,3.70422152659187,5.32185507609647,7.31180958849522,8.95451708580076,11.6464664316675,13.793864223874,15.4292794244,17.1190415491436,18.5610421769883,19.3921699821355,20.1249129962446
2200,0.145086044261071,0.750642133553889,1.94769367880916,3.81503438958457,5.62375313717961,7.24254267592218,9.09232469370662,11.6666484848929,14.0026995596726,15.7832035194069,17.1007677046414,18.4329410763919,19.5493688191398,20.185164821821
