year,1,2,3,4,5,6,7,8,9,10
2100,0.57475746774951,2.30944777694134,4.53157882492114,6.7945016001317,8.72050307722436,10.2575428585829,11.4120435755879,12.3231020604449,13.0394422515632,13.6263737479583
2180,0.573928185757432,2.31721404836594,4.70050169032468,6.94687306223492,8.89915301221725,10.4661554593368,11.6851885950573,12.6128939569894,13.28742422998,13.8291830565145
2181,0.568469893204932,2.29617979896475,4.54082393592203,6.83823415064019,8.72762694517894,10.2525652790971,11.4225421487567,12.3475236927387,13.0751272767854,13.6462942080113
2182,0.553490506746508,2.39594782350627,4.77468072719793,7.08783747835614,9.1468870437221,10.7138360242265,11.9217386354366,12.8215107359571,13.5467701643905,14.1232920913557
2183,0.571210721157436,2.26666876657861,4.63473448929959,6.91673233709267,8.85631648840046,10.4579268788515,11.6355903941014,12.5581856553551,13.2698862259463,13.8594202303277
2184,0.57240565332915,2.30949447409364,4.51985652209691,6.82824292029855,8.76331668068708,10.2887093635469,11.4919665680614,12.3703384393003,13.0624430295601,13.6382312236997
2185,0.569021285922731,2.35343437477437,4.6630780603606,6.87120622014867,8.88045771320767,10.4386495310785,11.6118501846302,12.5496184270011,13.2368552295204,13.7721269893536
2186,0.576359584478935,2.29656665991523,4.59070475348665,6.81778534827541,8.68059619491207,10.2531819281741,11.4178066674987,12.2980750322442,13.0210630008541,13.5692149815362
2187,0.572218840764304,2.35627311805322,4.63637937169817,6.91616713982251,8.8454179833021,10.3426841558638,11.5501327649862,12.4352838843187,13.1146537187447,13.6894659095809
2188,0.572605256713821,2.25565410538042,4.499417214943,6.65779160374148,8.5460510794965,10.0296449824626,11.1396262837245,12.0532333387756,12.748712805885,13.3238017484324
2189,0.57428491428973,2.35672896668037,4.60042660972349,6.8435560389867,8.72450504207596,10.2496755034145,11.393970829159,12.2257495086184,12.9038151043573,13.4403434810346
2190,0.581199709855457,2.38995467542517,4.77167585833496,7.02103114657971,8.98489693479807,10.5117196060943,11.69464114609,12.5567192075706,13.1734320444524,13.6881000895693
2191,0.563017332882471,2.41127556964875,4.84954940810278,7.24972702518099,9.22843591950515,10.831618705427,12.022761755625,12.9195141218727,13.5793635999688,14.0610151527736
2192,0.574550348614393,2.33562778001622,4.76420241017214,7.15094354255297,9.1988227120718,10.7657161720282,11.9800926713669,12.8808220790927,13.5720192815598,14.087396520593
2193,0.581276331410558,2.2998651868052,4.5542837467969,6.87946411181577,8.86893749630906,10.4516319208793,11.6097438378745,12.5141779628276,13.1952960752862,13.7594820956284
2194,0.578019677947667,2.3087971078384,4.51385191534799,6.69222609420161,8.65059992358459,10.2016875331027,11.3832453588329,12.250259124491,12.9408212268284,13.4889700648154
2195,0.574864672016435,2.38053566532467,4.69252511027177,6.907290175243,8.8181419424643,10.40844412626,11.609628920328,12.5063907355505,13.1836870229091,13.7199808710198
2196,0.572052154285754,2.36888311369547,4.76023613528056,7.05430758903532,8.97588036661753,10.5151557626851,11.7386657149999,12.6357215763534,13.3040767688631,13.8229312800601
2197,0.564547046856908,2.38942358226809,4.81278581790433,7.21882788643026,9.23035595750499,10.7940662410922,11.9917586158927,12.9175230282468,13.6037318988956,14.1178874171304
2198,0.564765827131887,2.30319347223393,4.67233512293082,7.02002343739695,9.05151411840699,10.6269741300705,11.8034604372031,12.7081464414754,13.432482288093,13.9975670565036
2199,0.585668435869833,2.3588982162569,4.67619942398616,7.03074527814831,9.05824916370562,10.6818922596182,11.8842733063989,12.756869814403,13.4153618683219,13.955701787072
2200,0.572724926680873,2.34472426286587,4.64075995367915,6.89590939076462,8.89422424681797,10.4878342242974,11.7064864409491,12.597931439529,13.2645691306393,13.7970587109122
